pokedex,og_name,name,characteristics_id,stats_id,picture_url
694,Helioptile,Helioptile,835,835,https://assets.pokemon.com/assets/cms2/img/pokedex/full/694.png
695,Heliolisk,Heliolisk,836,836,https://assets.pokemon.com/assets/cms2/img/pokedex/full/695.png
696,Tyrunt,Tyrunt,837,837,https://assets.pokemon.com/assets/cms2/img/pokedex/full/696.png
697,Tyrantrum,Tyrantrum,838,838,https://assets.pokemon.com/assets/cms2/img/pokedex/full/697.png
698,Amaura,Amaura,839,839,https://assets.pokemon.com/assets/cms2/img/pokedex/full/698.png
699,Aurorus,Aurorus,840,840,https://assets.pokemon.com/assets/cms2/img/pokedex/full/699.png
700,Sylveon,Sylveon,841,841,https://assets.pokemon.com/assets/cms2/img/pokedex/full/700.png
701,Hawlucha,Hawlucha,842,842,https://assets.pokemon.com/assets/cms2/img/pokedex/full/701.png
702,Dedenne,Dedenne,843,843,https://assets.pokemon.com/assets/cms2/img/pokedex/full/702.png
703,Carbink,Carbink,844,844,https://assets.pokemon.com/assets/cms2/img/pokedex/full/703.png
704,Goomy,Goomy,845,845,https://assets.pokemon.com/assets/cms2/img/pokedex/full/704.png
705,Sliggoo,Sliggoo,846,846,https://assets.pokemon.com/assets/cms2/img/pokedex/full/705.png
705,Sliggoo,Hisuian Sliggoo,847,847,https://assets.pokemon.com/assets/cms2/img/pokedex/full/705.png
706,Goodra,Goodra,848,848,https://assets.pokemon.com/assets/cms2/img/pokedex/full/706.png
706,Goodra,Hisuian Goodra,849,849,https://assets.pokemon.com/assets/cms2/img/pokedex/full/706.png
707,Klefki,Klefki,850,850,https://assets.pokemon.com/assets/cms2/img/pokedex/full/707.png
708,Phantump,Phantump,851,851,https://assets.pokemon.com/assets/cms2/img/pokedex/full/708.png
709,Trevenant,Trevenant,852,852,https://assets.pokemon.com/assets/cms2/img/pokedex/full/709.png
710,Pumpkaboo,Pumpkaboo Small,853,853,https://assets.pokemon.com/assets/cms2/img/pokedex/full/710.png
710,Pumpkaboo,Pumpkaboo Average,854,854,https://assets.pokemon.com/assets/cms2/img/pokedex/full/710.png
710,Pumpkaboo,Pumpkaboo Large,855,855,https://assets.pokemon.com/assets/cms2/img/pokedex/full/710.png
710,Pumpkaboo,Pumpkaboo Super,856,856,https://assets.pokemon.com/assets/cms2/img/pokedex/full/710.png
711,Gourgeist,Gourgeist Small,857,857,https://assets.pokemon.com/assets/cms2/img/pokedex/full/711.png
711,Gourgeist,Gourgeist Average,858,858,https://assets.pokemon.com/assets/cms2/img/pokedex/full/711.png
711,Gourgeist,Gourgeist Large,859,859,https://assets.pokemon.com/assets/cms2/img/pokedex/full/711.png
711,Gourgeist,Gourgeist Super,860,860,https://assets.pokemon.com/assets/cms2/img/pokedex/full/711.png
712,Bergmite,Bergmite,861,861,https://assets.pokemon.com/assets/cms2/img/pokedex/full/712.png
713,Avalugg,Avalugg,862,862,https://assets.pokemon.com/assets/cms2/img/pokedex/full/713.png
713,Avalugg,Hisuian Avalugg,863,863,https://assets.pokemon.com/assets/cms2/img/pokedex/full/713.png
714,Noibat,Noibat,864,864,https://assets.pokemon.com/assets/cms2/img/pokedex/full/714.png
715,Noivern,Noivern,865,865,https://assets.pokemon.com/assets/cms2/img/pokedex/full/715.png
716,Xerneas,Xerneas,866,866,https://assets.pokemon.com/assets/cms2/img/pokedex/full/716.png
717,Yveltal,Yveltal,867,867,https://assets.pokemon.com/assets/cms2/img/pokedex/full/717.png
718,Zygarde,Zygarde 50% Form,868,868,https://assets.pokemon.com/assets/cms2/img/pokedex/full/718.png
718,Zygarde,Zygarde 10% Form,869,869,https://assets.pokemon.com/assets/cms2/img/pokedex/full/718.png
718,Zygarde,Zygarde Complete Form,870,870,https://assets.pokemon.com/assets/cms2/img/pokedex/full/718.png
719,Diancie,Diancie,871,871,https://assets.pokemon.com/assets/cms2/img/pokedex/full/719.png
719,Diancie,Mega Diancie,872,872,https://assets.pokemon.com/assets/cms2/img/pokedex/full/719.png
720,Hoopa,Confined Hoopa,873,873,https://assets.pokemon.com/assets/cms2/img/pokedex/full/720.png
720,Hoopa,Unbound Hoopa,874,874,https://assets.pokemon.com/assets/cms2/img/pokedex/full/720.png
721,Volcanion,Volcanion,875,875,https://assets.pokemon.com/assets/cms2/img/pokedex/full/721.png
722,Rowlet,Rowlet,876,876,https://assets.pokemon.com/assets/cms2/img/pokedex/full/722.png
723,Dartrix,Dartrix,877,877,https://assets.pokemon.com/assets/cms2/img/pokedex/full/723.png
724,Decidueye,Decidueye,878,878,https://assets.pokemon.com/assets/cms2/img/pokedex/full/724.png
724,Decidueye,Hisuian Decidueye,879,879,https://assets.pokemon.com/assets/cms2/img/pokedex/full/724.png
725,Litten,Litten,880,880,https://assets.pokemon.com/assets/cms2/img/pokedex/full/725.png
726,Torracat,Torracat,881,881,https://assets.pokemon.com/assets/cms2/img/pokedex/full/726.png
727,Incineroar,Incineroar,882,882,https://assets.pokemon.com/assets/cms2/img/pokedex/full/727.png
728,Popplio,Popplio,883,883,https://assets.pokemon.com/assets/cms2/img/pokedex/full/728.png
729,Brionne,Brionne,884,884,https://assets.pokemon.com/assets/cms2/img/pokedex/full/729.png
730,Primarina,Primarina,885,885,https://assets.pokemon.com/assets/cms2/img/pokedex/full/730.png
731,Pikipek,Pikipek,886,886,https://assets.pokemon.com/assets/cms2/img/pokedex/full/731.png
732,Trumbeak,Trumbeak,887,887,https://assets.pokemon.com/assets/cms2/img/pokedex/full/732.png
733,Toucannon,Toucannon,888,888,https://assets.pokemon.com/assets/cms2/img/pokedex/full/733.png
734,Yungoos,Yungoos,889,889,https://assets.pokemon.com/assets/cms2/img/pokedex/full/734.png
735,Gumshoos,Gumshoos,890,890,https://assets.pokemon.com/assets/cms2/img/pokedex/full/735.png
736,Grubbin,Grubbin,891,891,https://assets.pokemon.com/assets/cms2/img/pokedex/full/736.png
737,Charjabug,Charjabug,892,892,https://assets.pokemon.com/assets/cms2/img/pokedex/full/737.png
738,Vikavolt,Vikavolt,893,893,https://assets.pokemon.com/assets/cms2/img/pokedex/full/738.png
739,Crabrawler,Crabrawler,894,894,https://assets.pokemon.com/assets/cms2/img/pokedex/full/739.png
740,Crabominable,Crabominable,895,895,https://assets.pokemon.com/assets/cms2/img/pokedex/full/740.png
741,Oricorio,Oricorio Baile Style,896,896,https://assets.pokemon.com/assets/cms2/img/pokedex/full/741.png
741,Oricorio,Oricorio Pom-Pom Style,897,897,https://assets.pokemon.com/assets/cms2/img/pokedex/full/741.png
741,Oricorio,Oricorio Pa'u Style,898,898,https://assets.pokemon.com/assets/cms2/img/pokedex/full/741.png
741,Oricorio,Oricorio Sensu Style,899,899,https://assets.pokemon.com/assets/cms2/img/pokedex/full/741.png
742,Cutiefly,Cutiefly,900,900,https://assets.pokemon.com/assets/cms2/img/pokedex/full/742.png
743,Ribombee,Ribombee,901,901,https://assets.pokemon.com/assets/cms2/img/pokedex/full/743.png
744,Rockruff,Rockruff,902,902,https://assets.pokemon.com/assets/cms2/img/pokedex/full/744.png
745,Lycanroc,Lycanroc Midday Form,903,903,https://assets.pokemon.com/assets/cms2/img/pokedex/full/745.png
745,Lycanroc,Lycanroc Midnight Form,904,904,https://assets.pokemon.com/assets/cms2/img/pokedex/full/745.png
745,Lycanroc,Lycanroc Dusk Form,905,905,https://assets.pokemon.com/assets/cms2/img/pokedex/full/745.png
746,Wishiwashi,Wishiwashi Solo Form,906,906,https://assets.pokemon.com/assets/cms2/img/pokedex/full/746.png
746,Wishiwashi,Wishiwashi School Form,907,907,https://assets.pokemon.com/assets/cms2/img/pokedex/full/746.png
747,Mareanie,Mareanie,908,908,https://assets.pokemon.com/assets/cms2/img/pokedex/full/747.png
748,Toxapex,Toxapex,909,909,https://assets.pokemon.com/assets/cms2/img/pokedex/full/748.png
749,Mudbray,Mudbray,910,910,https://assets.pokemon.com/assets/cms2/img/pokedex/full/749.png
750,Mudsdale,Mudsdale,911,911,https://assets.pokemon.com/assets/cms2/img/pokedex/full/750.png
751,Dewpider,Dewpider,912,912,https://assets.pokemon.com/assets/cms2/img/pokedex/full/751.png
752,Araquanid,Araquanid,913,913,https://assets.pokemon.com/assets/cms2/img/pokedex/full/752.png
753,Fomantis,Fomantis,914,914,https://assets.pokemon.com/assets/cms2/img/pokedex/full/753.png
754,Lurantis,Lurantis,915,915,https://assets.pokemon.com/assets/cms2/img/pokedex/full/754.png
755,Morelull,Morelull,916,916,https://assets.pokemon.com/assets/cms2/img/pokedex/full/755.png
756,Shiinotic,Shiinotic,917,917,https://assets.pokemon.com/assets/cms2/img/pokedex/full/756.png
757,Salandit,Salandit,918,918,https://assets.pokemon.com/assets/cms2/img/pokedex/full/757.png
758,Salazzle,Salazzle,919,919,https://assets.pokemon.com/assets/cms2/img/pokedex/full/758.png
759,Stufful,Stufful,920,920,https://assets.pokemon.com/assets/cms2/img/pokedex/full/759.png
760,Bewear,Bewear,921,921,https://assets.pokemon.com/assets/cms2/img/pokedex/full/760.png
761,Bounsweet,Bounsweet,922,922,https://assets.pokemon.com/assets/cms2/img/pokedex/full/761.png
762,Steenee,Steenee,923,923,https://assets.pokemon.com/assets/cms2/img/pokedex/full/762.png
763,Tsareena,Tsareena,924,924,https://assets.pokemon.com/assets/cms2/img/pokedex/full/763.png
764,Comfey,Comfey,925,925,https://assets.pokemon.com/assets/cms2/img/pokedex/full/764.png
765,Oranguru,Oranguru,926,926,https://assets.pokemon.com/assets/cms2/img/pokedex/full/765.png
766,Passimian,Passimian,927,927,https://assets.pokemon.com/assets/cms2/img/pokedex/full/766.png
767,Wimpod,Wimpod,928,928,https://assets.pokemon.com/assets/cms2/img/pokedex/full/767.png
768,Golisopod,Golisopod,929,929,https://assets.pokemon.com/assets/cms2/img/pokedex/full/768.png
769,Sandygast,Sandygast,930,930,https://assets.pokemon.com/assets/cms2/img/pokedex/full/769.png
770,Palossand,Palossand,931,931,https://assets.pokemon.com/assets/cms2/img/pokedex/full/770.png
771,Pyukumuku,Pyukumuku,932,932,https://assets.pokemon.com/assets/cms2/img/pokedex/full/771.png
772,Type: Null,Type: Null,933,933,https://assets.pokemon.com/assets/cms2/img/pokedex/full/772.png
773,Silvally,Silvally,934,934,https://assets.pokemon.com/assets/cms2/img/pokedex/full/773.png
774,Minior,Minior Meteor Form,935,935,https://assets.pokemon.com/assets/cms2/img/pokedex/full/774.png
774,Minior,Minior Red Core,936,936,https://assets.pokemon.com/assets/cms2/img/pokedex/full/774.png
774,Minior,Minior Orange Core,937,937,https://assets.pokemon.com/assets/cms2/img/pokedex/full/774.png
774,Minior,Minior Yellow Core,938,938,https://assets.pokemon.com/assets/cms2/img/pokedex/full/774.png
774,Minior,Minior Green Core,939,939,https://assets.pokemon.com/assets/cms2/img/pokedex/full/774.png
774,Minior,Minior Blue Core,940,940,https://assets.pokemon.com/assets/cms2/img/pokedex/full/774.png
774,Minior,Minior Indigo Core,941,941,https://assets.pokemon.com/assets/cms2/img/pokedex/full/774.png
774,Minior,Minior Purple Core,942,942,https://assets.pokemon.com/assets/cms2/img/pokedex/full/774.png
775,Komala,Komala,943,943,https://assets.pokemon.com/assets/cms2/img/pokedex/full/775.png
776,Turtonator,Turtonator,944,944,https://assets.pokemon.com/assets/cms2/img/pokedex/full/776.png
777,Togedemaru,Togedemaru,945,945,https://assets.pokemon.com/assets/cms2/img/pokedex/full/777.png
778,Mimikyu,Mimikyu,946,946,https://assets.pokemon.com/assets/cms2/img/pokedex/full/778.png
779,Bruxish,Bruxish,947,947,https://assets.pokemon.com/assets/cms2/img/pokedex/full/779.png
780,Drampa,Drampa,948,948,https://assets.pokemon.com/assets/cms2/img/pokedex/full/780.png
781,Dhelmise,Dhelmise,949,949,https://assets.pokemon.com/assets/cms2/img/pokedex/full/781.png
782,Jangmo-o,Jangmo-o,950,950,https://assets.pokemon.com/assets/cms2/img/pokedex/full/782.png
783,Hakamo-o,Hakamo-o,951,951,https://assets.pokemon.com/assets/cms2/img/pokedex/full/783.png
784,Kommo-o,Kommo-o,952,952,https://assets.pokemon.com/assets/cms2/img/pokedex/full/784.png
785,Tapu Koko,Tapu Koko,953,953,https://assets.pokemon.com/assets/cms2/img/pokedex/full/785.png
786,Tapu Lele,Tapu Lele,954,954,https://assets.pokemon.com/assets/cms2/img/pokedex/full/786.png
787,Tapu Bulu,Tapu Bulu,955,955,https://assets.pokemon.com/assets/cms2/img/pokedex/full/787.png
788,Tapu Fini,Tapu Fini,956,956,https://assets.pokemon.com/assets/cms2/img/pokedex/full/788.png
789,Cosmog,Cosmog,957,957,https://assets.pokemon.com/assets/cms2/img/pokedex/full/789.png
790,Cosmoem,Cosmoem,958,958,https://assets.pokemon.com/assets/cms2/img/pokedex/full/790.png
791,Solgaleo,Solgaleo,959,959,https://assets.pokemon.com/assets/cms2/img/pokedex/full/791.png
792,Lunala,Lunala,960,960,https://assets.pokemon.com/assets/cms2/img/pokedex/full/792.png
793,Nihilego,Nihilego,961,961,https://assets.pokemon.com/assets/cms2/img/pokedex/full/793.png
794,Buzzwole,Buzzwole,962,962,https://assets.pokemon.com/assets/cms2/img/pokedex/full/794.png
795,Pheromosa,Pheromosa,963,963,https://assets.pokemon.com/assets/cms2/img/pokedex/full/795.png
796,Xurkitree,Xurkitree,964,964,https://assets.pokemon.com/assets/cms2/img/pokedex/full/796.png
797,Celesteela,Celesteela,965,965,https://assets.pokemon.com/assets/cms2/img/pokedex/full/797.png
798,Kartana,Kartana,966,966,https://assets.pokemon.com/assets/cms2/img/pokedex/full/798.png
799,Guzzlord,Guzzlord,967,967,https://assets.pokemon.com/assets/cms2/img/pokedex/full/799.png
800,Necrozma,Necrozma,968,968,https://assets.pokemon.com/assets/cms2/img/pokedex/full/800.png
800,Necrozma,Dusk Mane Necrozma,969,969,https://assets.pokemon.com/assets/cms2/img/pokedex/full/800.png
800,Necrozma,Dawn Wings Necrozma,970,970,https://assets.pokemon.com/assets/cms2/img/pokedex/full/800.png
800,Necrozma,Ultra Necrozma,971,971,https://assets.pokemon.com/assets/cms2/img/pokedex/full/800.png
801,Magearna,Magearna,972,972,https://assets.pokemon.com/assets/cms2/img/pokedex/full/801.png
802,Marshadow,Marshadow,973,973,https://assets.pokemon.com/assets/cms2/img/pokedex/full/802.png
803,Poipole,Poipole,974,974,https://assets.pokemon.com/assets/cms2/img/pokedex/full/803.png
804,Naganadel,Naganadel,975,975,https://assets.pokemon.com/assets/cms2/img/pokedex/full/804.png
805,Stakataka,Stakataka,976,976,https://assets.pokemon.com/assets/cms2/img/pokedex/full/805.png
806,Blacephalon,Blacephalon,977,977,https://assets.pokemon.com/assets/cms2/img/pokedex/full/806.png
807,Zeraora,Zeraora,978,978,https://assets.pokemon.com/assets/cms2/img/pokedex/full/807.png
808,Meltan,Meltan,979,979,https://assets.pokemon.com/assets/cms2/img/pokedex/full/808.png
809,Melmetal,Melmetal,980,980,https://assets.pokemon.com/assets/cms2/img/pokedex/full/809.png
810,Grookey,Grookey,981,981,https://assets.pokemon.com/assets/cms2/img/pokedex/full/810.png
811,Thwackey,Thwackey,982,982,https://assets.pokemon.com/assets/cms2/img/pokedex/full/811.png
812,Rillaboom,Rillaboom,983,983,https://assets.pokemon.com/assets/cms2/img/pokedex/full/812.png
813,Scorbunny,Scorbunny,984,984,https://assets.pokemon.com/assets/cms2/img/pokedex/full/813.png
814,Raboot,Raboot,985,985,https://assets.pokemon.com/assets/cms2/img/pokedex/full/814.png
815,Cinderace,Cinderace,986,986,https://assets.pokemon.com/assets/cms2/img/pokedex/full/815.png
816,Sobble,Sobble,987,987,https://assets.pokemon.com/assets/cms2/img/pokedex/full/816.png
817,Drizzile,Drizzile,988,988,https://assets.pokemon.com/assets/cms2/img/pokedex/full/817.png
818,Inteleon,Inteleon,989,989,https://assets.pokemon.com/assets/cms2/img/pokedex/full/818.png
819,Skwovet,Skwovet,990,990,https://assets.pokemon.com/assets/cms2/img/pokedex/full/819.png
820,Greedent,Greedent,991,991,https://assets.pokemon.com/assets/cms2/img/pokedex/full/820.png
821,Rookidee,Rookidee,992,992,https://assets.pokemon.com/assets/cms2/img/pokedex/full/821.png
822,Corvisquire,Corvisquire,993,993,https://assets.pokemon.com/assets/cms2/img/pokedex/full/822.png
823,Corviknight,Corviknight,994,994,https://assets.pokemon.com/assets/cms2/img/pokedex/full/823.png
824,Blipbug,Blipbug,995,995,https://assets.pokemon.com/assets/cms2/img/pokedex/full/824.png
825,Dottler,Dottler,996,996,https://assets.pokemon.com/assets/cms2/img/pokedex/full/825.png
826,Orbeetle,Orbeetle,997,997,https://assets.pokemon.com/assets/cms2/img/pokedex/full/826.png
827,Nickit,Nickit,998,998,https://assets.pokemon.com/assets/cms2/img/pokedex/full/827.png
828,Thievul,Thievul,999,999,https://assets.pokemon.com/assets/cms2/img/pokedex/full/828.png
829,Gossifleur,Gossifleur,1000,1000,https://assets.pokemon.com/assets/cms2/img/pokedex/full/829.png
830,Eldegoss,Eldegoss,1001,1001,https://assets.pokemon.com/assets/cms2/img/pokedex/full/830.png
831,Wooloo,Wooloo,1002,1002,https://assets.pokemon.com/assets/cms2/img/pokedex/full/831.png
832,Dubwool,Dubwool,1003,1003,https://assets.pokemon.com/assets/cms2/img/pokedex/full/832.png
833,Chewtle,Chewtle,1004,1004,https://assets.pokemon.com/assets/cms2/img/pokedex/full/833.png
834,Drednaw,Drednaw,1005,1005,https://assets.pokemon.com/assets/cms2/img/pokedex/full/834.png
835,Yamper,Yamper,1006,1006,https://assets.pokemon.com/assets/cms2/img/pokedex/full/835.png
836,Boltund,Boltund,1007,1007,https://assets.pokemon.com/assets/cms2/img/pokedex/full/836.png
837,Rolycoly,Rolycoly,1008,1008,https://assets.pokemon.com/assets/cms2/img/pokedex/full/837.png
838,Carkol,Carkol,1009,1009,https://assets.pokemon.com/assets/cms2/img/pokedex/full/838.png
839,Coalossal,Coalossal,1010,1010,https://assets.pokemon.com/assets/cms2/img/pokedex/full/839.png
840,Applin,Applin,1011,1011,https://assets.pokemon.com/assets/cms2/img/pokedex/full/840.png
841,Flapple,Flapple,1012,1012,https://assets.pokemon.com/assets/cms2/img/pokedex/full/841.png
842,Appletun,Appletun,1013,1013,https://assets.pokemon.com/assets/cms2/img/pokedex/full/842.png
843,Silicobra,Silicobra,1014,1014,https://assets.pokemon.com/assets/cms2/img/pokedex/full/843.png
844,Sandaconda,Sandaconda,1015,1015,https://assets.pokemon.com/assets/cms2/img/pokedex/full/844.png
845,Cramorant,Cramorant,1016,1016,https://assets.pokemon.com/assets/cms2/img/pokedex/full/845.png
846,Arrokuda,Arrokuda,1017,1017,https://assets.pokemon.com/assets/cms2/img/pokedex/full/846.png
847,Barraskewda,Barraskewda,1018,1018,https://assets.pokemon.com/assets/cms2/img/pokedex/full/847.png
848,Toxel,Toxel,1019,1019,https://assets.pokemon.com/assets/cms2/img/pokedex/full/848.png
849,Toxtricity,Toxtricity Amped Form,1020,1020,https://assets.pokemon.com/assets/cms2/img/pokedex/full/849.png
849,Toxtricity,Toxtricity Low-Key Form,1021,1021,https://assets.pokemon.com/assets/cms2/img/pokedex/full/849.png
850,Sizzlipede,Sizzlipede,1022,1022,https://assets.pokemon.com/assets/cms2/img/pokedex/full/850.png
851,Centiskorch,Centiskorch,1023,1023,https://assets.pokemon.com/assets/cms2/img/pokedex/full/851.png
852,Clobbopus,Clobbopus,1024,1024,https://assets.pokemon.com/assets/cms2/img/pokedex/full/852.png
853,Grapploct,Grapploct,1025,1025,https://assets.pokemon.com/assets/cms2/img/pokedex/full/853.png
854,Sinistea,Sinistea,1026,1026,https://assets.pokemon.com/assets/cms2/img/pokedex/full/854.png
855,Polteageist,Polteageist,1027,1027,https://assets.pokemon.com/assets/cms2/img/pokedex/full/855.png
856,Hatenna,Hatenna,1028,1028,https://assets.pokemon.com/assets/cms2/img/pokedex/full/856.png
857,Hattrem,Hattrem,1029,1029,https://assets.pokemon.com/assets/cms2/img/pokedex/full/857.png
858,Hatterene,Hatterene,1030,1030,https://assets.pokemon.com/assets/cms2/img/pokedex/full/858.png
859,Impidimp,Impidimp,1031,1031,https://assets.pokemon.com/assets/cms2/img/pokedex/full/859.png
860,Morgrem,Morgrem,1032,1032,https://assets.pokemon.com/assets/cms2/img/pokedex/full/860.png
861,Grimmsnarl,Grimmsnarl,1033,1033,https://assets.pokemon.com/assets/cms2/img/pokedex/full/861.png
862,Obstagoon,Obstagoon,1034,1034,https://assets.pokemon.com/assets/cms2/img/pokedex/full/862.png
863,Perrserker,Perrserker,1035,1035,https://assets.pokemon.com/assets/cms2/img/pokedex/full/863.png
864,Cursola,Cursola,1036,1036,https://assets.pokemon.com/assets/cms2/img/pokedex/full/864.png
865,Sirfetch'd,Sirfetch'd,1037,1037,https://assets.pokemon.com/assets/cms2/img/pokedex/full/865.png
866,Mr. Rime,Mr. Rime,1038,1038,https://assets.pokemon.com/assets/cms2/img/pokedex/full/866.png
867,Runerigus,Runerigus,1039,1039,https://assets.pokemon.com/assets/cms2/img/pokedex/full/867.png
868,Milcery,Milcery,1040,1040,https://assets.pokemon.com/assets/cms2/img/pokedex/full/868.png
869,Alcremie,Alcremie,1041,1041,https://assets.pokemon.com/assets/cms2/img/pokedex/full/869.png
870,Falinks,Falinks,1042,1042,https://assets.pokemon.com/assets/cms2/img/pokedex/full/870.png
871,Pincurchin,Pincurchin,1043,1043,https://assets.pokemon.com/assets/cms2/img/pokedex/full/871.png
872,Snom,Snom,1044,1044,https://assets.pokemon.com/assets/cms2/img/pokedex/full/872.png
873,Frosmoth,Frosmoth,1045,1045,https://assets.pokemon.com/assets/cms2/img/pokedex/full/873.png
874,Stonjourner,Stonjourner,1046,1046,https://assets.pokemon.com/assets/cms2/img/pokedex/full/874.png
875,Eiscue,Eiscue Ice Face,1047,1047,https://assets.pokemon.com/assets/cms2/img/pokedex/full/875.png
875,Eiscue,Eiscue Noice Face,1048,1048,https://assets.pokemon.com/assets/cms2/img/pokedex/full/875.png
876,Indeedee,Indeedee Male,1049,1049,https://assets.pokemon.com/assets/cms2/img/pokedex/full/876.png
876,Indeedee,Indeedee Female,1050,1050,https://assets.pokemon.com/assets/cms2/img/pokedex/full/876.png
877,Morpeko,Morpeko Full Berry Mode,1051,1051,https://assets.pokemon.com/assets/cms2/img/pokedex/full/877.png
877,Morpeko,Morpeko Hangry Mode,1052,1052,https://assets.pokemon.com/assets/cms2/img/pokedex/full/877.png
878,Cufant,Cufant,1053,1053,https://assets.pokemon.com/assets/cms2/img/pokedex/full/878.png
879,Copperajah,Copperajah,1054,1054,https://assets.pokemon.com/assets/cms2/img/pokedex/full/879.png
880,Dracozolt,Dracozolt,1055,1055,https://assets.pokemon.com/assets/cms2/img/pokedex/full/880.png
881,Arctozolt,Arctozolt,1056,1056,https://assets.pokemon.com/assets/cms2/img/pokedex/full/881.png
882,Dracovish,Dracovish,1057,1057,https://assets.pokemon.com/assets/cms2/img/pokedex/full/882.png
883,Arctovish,Arctovish,1058,1058,https://assets.pokemon.com/assets/cms2/img/pokedex/full/883.png
884,Duraludon,Duraludon,1059,1059,https://assets.pokemon.com/assets/cms2/img/pokedex/full/884.png
885,Dreepy,Dreepy,1060,1060,https://assets.pokemon.com/assets/cms2/img/pokedex/full/885.png
886,Drakloak,Drakloak,1061,1061,https://assets.pokemon.com/assets/cms2/img/pokedex/full/886.png
887,Dragapult,Dragapult,1062,1062,https://assets.pokemon.com/assets/cms2/img/pokedex/full/887.png
888,Zacian,Zacian Hero of Many Battles,1063,1063,https://assets.pokemon.com/assets/cms2/img/pokedex/full/888.png
888,Zacian,Zacian Crowned Sword,1064,1064,https://assets.pokemon.com/assets/cms2/img/pokedex/full/888.png
889,Zamazenta,Zamazenta Hero of Many Battles,1065,1065,https://assets.pokemon.com/assets/cms2/img/pokedex/full/889.png
889,Zamazenta,Zamazenta Crowned Shield,1066,1066,https://assets.pokemon.com/assets/cms2/img/pokedex/full/889.png
890,Eternatus,Eternatus,1067,1067,https://assets.pokemon.com/assets/cms2/img/pokedex/full/890.png
890,Eternatus,Eternamax Eternatus,1068,1068,https://assets.pokemon.com/assets/cms2/img/pokedex/full/890.png
891,Kubfu,Kubfu,1069,1069,https://assets.pokemon.com/assets/cms2/img/pokedex/full/891.png
892,Urshifu,Urshifu Single Strike Style,1070,1070,https://assets.pokemon.com/assets/cms2/img/pokedex/full/892.png
892,Urshifu,Urshifu Rapid Strike Style,1071,1071,https://assets.pokemon.com/assets/cms2/img/pokedex/full/892.png
893,Zarude,Zarude,1072,1072,https://assets.pokemon.com/assets/cms2/img/pokedex/full/893.png
894,Regieleki,Regieleki,1073,1073,https://assets.pokemon.com/assets/cms2/img/pokedex/full/894.png
895,Regidrago,Regidrago,1074,1074,https://assets.pokemon.com/assets/cms2/img/pokedex/full/895.png
896,Glastrier,Glastrier,1075,1075,https://assets.pokemon.com/assets/cms2/img/pokedex/full/896.png
897,Spectrier,Spectrier,1076,1076,https://assets.pokemon.com/assets/cms2/img/pokedex/full/897.png
898,Calyrex,Calyrex,1077,1077,https://assets.pokemon.com/assets/cms2/img/pokedex/full/898.png
898,Calyrex,Calyrex Ice Rider,1078,1078,https://assets.pokemon.com/assets/cms2/img/pokedex/full/898.png
898,Calyrex,Calyrex Shadow Rider,1079,1079,https://assets.pokemon.com/assets/cms2/img/pokedex/full/898.png
899,Wyrdeer,Wyrdeer,1080,1080,https://assets.pokemon.com/assets/cms2/img/pokedex/full/899.png
900,Kleavor,Kleavor,1081,1081,https://assets.pokemon.com/assets/cms2/img/pokedex/full/900.png
901,Ursaluna,Ursaluna,1082,1082,https://assets.pokemon.com/assets/cms2/img/pokedex/full/901.png
902,Basculegion,Basculegion Male,1083,1083,https://assets.pokemon.com/assets/cms2/img/pokedex/full/902.png
902,Basculegion,Basculegion Felame,1084,1084,https://assets.pokemon.com/assets/cms2/img/pokedex/full/902.png
903,Sneasler,Sneasler,1085,1085,https://assets.pokemon.com/assets/cms2/img/pokedex/full/903.png
904,Overqwil,Overqwil,1086,1086,https://assets.pokemon.com/assets/cms2/img/pokedex/full/904.png
905,Enamorus,Enamorus Incarnate Style,1087,1087,https://assets.pokemon.com/assets/cms2/img/pokedex/full/905.png
905,Enamorus,Enamorus Therian Style,1088,1088,https://assets.pokemon.com/assets/cms2/img/pokedex/full/905.png
906,Sprigatito,Sprigatito,1089,1089,https://assets.pokemon.com/assets/cms2/img/pokedex/full/906.png
907,Floragato,Floragato,1090,1090,https://assets.pokemon.com/assets/cms2/img/pokedex/full/907.png
908,Meowscarada,Meowscarada,1091,1091,https://assets.pokemon.com/assets/cms2/img/pokedex/full/908.png
909,Fuecoco,Fuecoco,1092,1092,https://assets.pokemon.com/assets/cms2/img/pokedex/full/909.png
910,Crocalor,Crocalor,1093,1093,https://assets.pokemon.com/assets/cms2/img/pokedex/full/910.png
911,Skeledirge,Skeledirge,1094,1094,https://assets.pokemon.com/assets/cms2/img/pokedex/full/911.png
912,Quaxly,Quaxly,1095,1095,https://assets.pokemon.com/assets/cms2/img/pokedex/full/912.png
913,Quaxwell,Quaxwell,1096,1096,https://assets.pokemon.com/assets/cms2/img/pokedex/full/913.png
914,Quaquaval,Quaquaval,1097,1097,https://assets.pokemon.com/assets/cms2/img/pokedex/full/914.png
915,Lechonk,Lechonk,1098,1098,https://assets.pokemon.com/assets/cms2/img/pokedex/full/915.png
916,Oinkologne,Oinkologne,1099,1099,https://assets.pokemon.com/assets/cms2/img/pokedex/full/916.png
916,Oinkologne,Oinkologne,1100,1100,https://assets.pokemon.com/assets/cms2/img/pokedex/full/916.png
917,Tarountula,Tarountula,1101,1101,https://assets.pokemon.com/assets/cms2/img/pokedex/full/917.png
918,Spidops,Spidops,1102,1102,https://assets.pokemon.com/assets/cms2/img/pokedex/full/918.png
